#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:16S_alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:16S_alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:16S_alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.16S_alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:16S_alignment" name="distribution" x="@birthRate.t:16S_alignment">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:16S_alignment" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateAC.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateAT.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateCG.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:16S_alignment" name="distribution">
#            <parameter id="rateGT.s:16S_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.13" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@16S_alignment" id="treeLikelihood.16S_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:16S_alignment">
#            <siteModel id="SiteModel.s:16S_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:16S_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:16S_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:16S_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:16S_alignment" rateAC="@rateAC.s:16S_alignment" rateAT="@rateAT.s:16S_alignment" rateCG="@rateCG.s:16S_alignment" rateGT="@rateGT.s:16S_alignment" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateAG.s:16S_alignment" lower="0.0" name="rateAG" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="rateCT.s:16S_alignment" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:16S_alignment" id="estimatedFreqs.s:16S_alignment" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:16S_alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:16S_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateAC	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1863000	-15618.286319219498	-15610.27322148181	-8.013097737688865	-15610.27322148181	0.32757351215693303	7.2665557176298154	6.368240616725469	0.5297758782622457	0.6255408258489383	0.09092393237834705	0.06275157432030615	0.30547239825569955	0.2788651586823625	0.144444594596974	0.2712178484649631
1864000	-15618.635943881656	-15610.837254782573	-7.7986890990829725	-15610.837254782573	0.33269564905866084	7.488883651894301	4.002012449957776	0.5297758782622457	0.6255408258489383	0.09092393237834705	0.10295217232317985	0.30547239825569955	0.2788651586823625	0.144444594596974	0.2712178484649631
1865000	-15616.150110178358	-15606.762942359135	-9.387167819222595	-15606.762942359135	0.30932451148695383	5.394108969038026	2.4147203001151034	0.5297758782622457	0.6255408258489383	0.09092393237834705	0.10295217232317985	0.31234788678847103	0.2788651586823625	0.144444594596974	0.26434235993219163
1866000	-15612.794567857602	-15605.054803767094	-7.7397640905075615	-15605.054803767094	0.31989280810917425	7.451409888147739	3.6352185774825596	0.5297758782622457	0.6255408258489383	0.09092393237834705	0.10295217232317985	0.31234788678847103	0.2788651586823625	0.144444594596974	0.26434235993219163
1867000	-15617.804988118085	-15608.955937234523	-8.849050883562281	-15608.955937234523	0.3177702765303849	6.067377475975037	2.763563936120082	0.5297758782622457	0.6255408258489383	0.09092393237834705	0.10295217232317985	0.31234788678847103	0.2788651586823625	0.144444594596974	0.26434235993219163
1868000	-15614.11656654707	-15606.774890535193	-7.3416760118786915	-15606.774890535193	0.3197954315081184	7.964130041732273	4.075426540378476	0.5297758782622457	0.6255408258489383	0.09092393237834705	0.10295217232317985	0.31234788678847103	0.2788651586823625	0.144444594596974	0.26434235993219163
1869000	-15616.538928482054	-15609.022864917395	-7.516063564658985	-15609.022864917395	0.3269226566211881	7.592847782354301	3.5907899366505833	0.49403297767650656	0.6255408258489383	0.09092393237834705	0.10295217232317985	0.31234788678847103	0.2788651586823625	0.15065984936968815	0.2581271051594775
1870000	-15613.957067253756	-15607.169920530945	-6.787146722810406	-15607.169920530945	0.3365703595816562	7.591330867752071	5.969858915163782	0.49403297767650656	0.6255408258489383	0.02480462091552259	0.10295217232317985	0.31234788678847103	0.27584516076582477	0.1536798472862259	0.2581271051594775
1871000	-15611.561448376331	-15605.799735053142	-5.761713323188118	-15605.799735053142	0.31354557476423484	8.362567598344572	4.982609575049797	0.49403297767650656	0.6255408258489383	0.022983552588128123	0.10295217232317985	0.31234788678847103	0.27584516076582477	0.1536798472862259	0.2581271051594775
1872000	-15619.162392444701	-15612.032964587717	-7.129427856983515	-15612.032964587717	0.3244209767163813	7.254730495767386	6.421684116419538	0.49403297767650656	0.6286154678285573	0.022983552588128123	0.10295217232317985	0.31234788678847103	0.27584516076582477	0.1536798472862259	0.2581271051594775
1873000	-15613.723121885738	-15607.032236373172	-6.690885512565214	-15607.032236373172	0.32873884599870973	7.477251445731564	5.179384968824319	0.49403297767650656	0.6286154678285573	0.022983552588128123	0.10295217232317985	0.3121920311223364	0.27584516076582477	0.1536798472862259	0.25828296082561214
1874000	-15614.299351045156	-15606.41067013616	-7.888680908995995	-15606.41067013616	0.3161359368097448	7.288998748611083	6.669922833182905	0.573274344330229	0.6286154678285573	0.0434089489265037	0.10295217232317985	0.3121920311223364	0.27584516076582477	0.1536798472862259	0.25828296082561214
1875000	-15609.027680846864	-15602.308330141177	-6.719350705688065	-15602.308330141177	0.32970790546679096	8.1642946755836	4.977728061266701	0.573274344330229	0.6286154678285573	0.0434089489265037	0.10295217232317985	0.3121920311223364	0.27584516076582477	0.1536798472862259	0.25828296082561214
1876000	-15616.540918849414	-15609.591210317572	-6.949708531842482	-15609.591210317572	0.3123184220218342	7.733873734630501	4.078016865912614	0.573274344330229	0.6286154678285573	0.0434089489265037	0.10295217232317985	0.3093646549646232	0.27584516076582477	0.1536798472862259	0.26111033698332536
1877000	-15612.411537080223	-15604.388825911064	-8.022711169158203	-15604.388825911064	0.32154893325355727	5.818156558094148	2.6378558649820447	0.573274344330229	0.6286154678285573	0.028355264511453038	0.10295217232317985	0.3093646549646232	0.27584516076582477	0.1536798472862259	0.26111033698332536
1878000	-15611.33453028344	-15604.834729180919	-6.499801102522169	-15604.834729180919	0.32953629632860143	7.989503763501032	5.036200328095921	0.573274344330229	0.6286154678285573	0.028355264511453038	0.10295217232317985	0.3093646549646232	0.27584516076582477	0.1536798472862259	0.26111033698332536
1879000	-15610.118433111504	-15603.348020200128	-6.770412911374614	-15603.348020200128	0.3127723283442601	7.98610889744229	6.570568887162854	0.573274344330229	0.6286154678285573	0.028355264511453038	0.10295217232317985	0.3093646549646232	0.2690110292274817	0.15195107255724366	0.2696732432506507
1880000	-15610.271304504218	-15603.305873179952	-6.965431324266075	-15603.305873179952	0.3173042871598704	7.800819218498684	6.63444455686831	0.573274344330229	0.6286154678285573	0.028355264511453038	0.10295217232317985	0.3093646549646232	0.2690110292274817	0.15195107255724366	0.2696732432506507
1881000	-15613.421813786572	-15606.61504515192	-6.806768634651454	-15606.61504515192	0.3396458767892049	7.6197823485327465	4.73101932570675	0.573274344330229	0.6286154678285573	0.028355264511453038	0.10295217232317985	0.31331914673623945	0.2690110292274817	0.14799658078562739	0.2696732432506507
1882000	-15613.563715671165	-15605.91982191184	-7.643893759325243	-15605.91982191184	0.33407423966996436	7.198928840121646	3.9532159985285666	0.573274344330229	0.6286154678285573	0.052989534648556186	0.10295217232317985	0.31331914673623945	0.2690110292274817	0.14799658078562739	0.2696732432506507
1883000	-15611.705734605861	-15604.907586014904	-6.798148590957638	-15604.907586014904	0.3089422129944023	8.087679002206219	4.411423994137191	0.536312248854873	0.6286154678285573	0.052989534648556186	0.10295217232317985	0.31331914673623945	0.2697706409387386	0.14799658078562739	0.2689136315393938
1884000	-15611.440679793943	-15604.114110459153	-7.3265693347891965	-15604.114110459153	0.3229147308411692	7.173535767607083	3.240736068194781	0.536312248854873	0.6286154678285573	0.052989534648556186	0.09506936472250671	0.31331914673623945	0.2697706409387386	0.14799658078562739	0.2689136315393938
1885000	-15610.495649735636	-15603.45323236572	-7.042417369916136	-15603.45323236572	0.3138686065710916	8.09860692033331	5.929281539452724	0.536312248854873	0.650521302208838	0.052989534648556186	0.09506936472250671	0.31331914673623945	0.2630883336943926	0.14799658078562739	0.2755959387837398
1886000	-15612.360981603362	-15605.026791190896	-7.334190412466392	-15605.026791190896	0.3137368506692144	7.525518277443742	3.7474343645740587	0.536312248854873	0.6547311208695354	0.06348278707736164	0.09506936472250671	0.31331914673623945	0.2630883336943926	0.14799658078562739	0.2755959387837398
1887000	-15611.491087875516	-15603.645962869557	-7.84512500595969	-15603.645962869557	0.3266054418434448	7.544477694613648	6.156510031295286	0.5534207391321448	0.6547311208695354	0.06348278707736164	0.09506936472250671	0.31331914673623945	0.2630883336943926	0.14799658078562739	0.2755959387837398
1888000	-15608.225136607662	-15601.093470337852	-7.131666269810292	-15601.093470337852	0.32671516810554985	7.665842866261188	3.9329855485146554	0.5444965186781835	0.6547311208695354	0.0651789723903906	0.08120883398616444	0.3277111473446164	0.2630883336943926	0.14799658078562739	0.2612039381753628
1889000	-15612.001469663375	-15604.827046146098	-7.174423517277556	-15604.827046146098	0.3195771570530053	7.678069087624026	4.332842974892365	0.5444965186781835	0.6547312523834431	0.0651789723903906	0.07771349809948347	0.3277111473446164	0.2630883336943926	0.14799658078562739	0.2612039381753628
1890000	-15609.782649694418	-15603.603235067729	-6.179414626689967	-15603.603235067729	0.3122582605302698	8.389718190034985	5.344951586252644	0.5444965186781835	0.6547312523834431	0.038854062209124775	0.07771349809948347	0.3277111473446164	0.2630883336943926	0.14799658078562739	0.2612039381753628
1891000	-15607.368726324288	-15600.663434430679	-6.705291893610079	-15600.663434430679	0.3102459564400701	8.246132607092402	4.847108940862338	0.5596738336317141	0.6547312523834431	0.038854062209124775	0.12455622084550423	0.3277111473446164	0.2630883336943926	0.14803377715211533	0.2611667418088749
1892000	-15608.610330474274	-15601.448689806033	-7.161640668241207	-15601.448689806033	0.3283951405301953	7.26362542415133	3.7026419362788525	0.5596738336317141	0.6547312523834431	0.038854062209124775	0.09543110978806647	0.3277111473446164	0.2630883336943926	0.14803377715211533	0.2611667418088749
1893000	-15609.240448916455	-15601.464087682423	-7.776361234031109	-15601.464087682423	0.33313328147592897	7.602343633239424	5.832896908606113	0.5798230979518114	0.6547312523834431	0.0630072385513347	0.09543110978806647	0.3277111473446164	0.2630883336943926	0.14803377715211533	0.2611667418088749
1894000	-15610.943631955357	-15603.954702200745	-6.988929754611505	-15603.954702200745	0.32692486011810296	8.195426003138346	4.959847614430446	0.5619681701877155	0.6547312523834431	0.0630072385513347	0.09543110978806647	0.3277111473446164	0.2630883336943926	0.14803377715211533	0.2611667418088749
1895000	-15612.870993369555	-15605.46806997698	-7.402923392576161	-15605.46806997698	0.3153990755611976	6.399646175782264	2.892339579955404	0.5619681701877155	0.6547312523834431	0.02903930992558209	0.08583104495421688	0.3277111473446164	0.25745953368459396	0.14803377715211533	0.26679554181867354
1896000	-15611.987381569286	-15605.149439907069	-6.837941662218244	-15605.149439907069	0.32757211363434696	7.6665087841696735	5.822421059538164	0.5619681701877155	0.6547312523834431	0.02903930992558209	0.08583104495421688	0.3277111473446164	0.25745953368459396	0.14803377715211533	0.26679554181867354
1897000	-15613.261961415514	-15605.147465887389	-8.114495528125671	-15605.147465887389	0.3191199741888163	6.6830067830490325	7.80967014229823	0.5578804219400454	0.6547312523834431	0.030667861109690938	0.08172815351950705	0.3277111473446164	0.25745953368459396	0.14803377715211533	0.26679554181867354
1898000	-15611.40228600305	-15602.612001570671	-8.790284432380565	-15602.612001570671	0.3180210480310377	6.958325589434509	7.73139036442191	0.5578804219400454	0.6547312523834431	0.07924452332673043	0.08651349830201209	0.3263290931670652	0.25745953368459396	0.1561351435854223	0.26007622956291776
1899000	-15611.950918984543	-15605.023956795178	-6.926962189365312	-15605.023956795178	0.3196110636077939	8.334276998336453	4.760742488926656	0.5578804219400454	0.6547312523834431	0.07924452332673043	0.08651349830201209	0.3263290931670652	0.25263037160127433	0.1561351435854223	0.2649053916462374
1900000	-15609.960067092794	-15602.477792994161	-7.482274098633011	-15602.477792994161	0.3260316249743122	7.560924199243554	3.8308065137067295	0.5578804219400454	0.6547312523834431	0.07924452332673043	0.08651349830201209	0.3263290931670652	0.25263037160127433	0.1561351435854223	0.2649053916462374
1901000	-15619.07341481135	-15608.522902603674	-10.550512207674862	-15608.522902603674	0.30494099407474373	3.7967145339520467	1.961286608192084	0.5440145289345704	0.6547312523834431	0.07924452332673043	0.08651349830201209	0.3263290931670652	0.25263037160127433	0.1561351435854223	0.2649053916462374
1902000	-15612.762671189437	-15605.136934123073	-7.625737066364637	-15605.136934123073	0.3280790496462682	7.856002515090655	6.08073518227995	0.5440145289345704	0.6547312523834431	0.07924452332673043	0.08651349830201209	0.3263290931670652	0.26569379148023864	0.14611478288822904	0.26186233246446633
1903000	-15610.44530429243	-15603.428113867541	-7.0171904248898365	-15603.428113867541	0.32729100395569655	8.244049580881459	4.882244250023115	0.5440145289345704	0.6547312523834431	0.07924452332673043	0.08651349830201209	0.3263290931670652	0.26569379148023864	0.14611478288822904	0.26186233246446633
1904000	-15609.049731878962	-15601.494973087765	-7.554758791197258	-15601.494973087765	0.32472147538156004	7.932844242967431	5.676365133652332	0.5636803161972775	0.6547312523834431	0.07924452332673043	0.09013418738477766	0.3263290931670652	0.26569379148023864	0.14611478288822904	0.26186233246446633
1905000	-15615.39844545724	-15608.089741888241	-7.308703568998035	-15608.089741888241	0.3116533140455358	7.77653465571802	3.8015928824730256	0.5636803161972775	0.6547312523834431	0.07924452332673043	0.09013418738477766	0.3263290931670652	0.26569379148023864	0.14611478288822904	0.26186233246446633
1906000	-15614.633959868666	-15606.915669708707	-7.718290159959307	-15606.915669708707	0.32522145709191025	7.531969805999857	4.481360300331148	0.5636803161972775	0.6547312523834431	0.07924452332673043	0.09013418738477766	0.3259997586008022	0.26569379148023864	0.14611478288822904	0.2621916670307293
1907000	-15611.650032314888	-15604.52715422113	-7.122878093757534	-15604.52715422113	0.31500580520866917	7.978581386332661	4.016023669081241	0.5613030480697777	0.5914257371483068	0.07924452332673043	0.09679298808980037	0.3259997586008022	0.26569379148023864	0.14611478288822904	0.2621916670307293
1908000	-15613.999682517142	-15606.491983948708	-7.50769856843322	-15606.491983948708	0.3150183149901842	6.910453334943594	7.629130428016423	0.5613030480697777	0.5914257371483068	0.01970657224698922	0.09679298808980037	0.3259997586008022	0.26569379148023864	0.14691711819055553	0.26138933172840284
1909000	-15611.92528843135	-15605.48596928793	-6.439319143418681	-15605.48596928793	0.3166219469204515	7.92885760653753	6.338756658455414	0.5613030480697777	0.5914257371483068	0.022742464326458295	0.09679298808980037	0.3259997586008022	0.26569379148023864	0.14691711819055553	0.26138933172840284
1910000	-15609.522749594089	-15603.488167601383	-6.0345819927069835	-15603.488167601383	0.3179822951836286	8.044622432444054	4.523915981609502	0.5613030480697777	0.6089163117313007	0.023234254879412625	0.09679298808980037	0.3259997586008022	0.26569379148023864	0.14691711819055553	0.26138933172840284
1911000	-15609.410267253892	-15602.0623570991	-7.347910154792998	-15602.0623570991	0.343314471074324	7.314558537956281	3.867873000518913	0.5613030480697777	0.6089163117313007	0.05050962155861087	0.09679298808980037	0.3259997586008022	0.26569379148023864	0.14691711819055553	0.26138933172840284
1912000	-15608.84712051694	-15602.148489437886	-6.6986310790547146	-15602.148489437886	0.32724652297301177	8.280794674687364	4.5455208337165125	0.5613030480697777	0.6089163117313007	0.05940561611715002	0.09679298808980037	0.3259997586008022	0.26569379148023864	0.14691711819055553	0.26138933172840284
1913000	-15607.618036220329	-15601.32263218975	-6.2954040305802765	-15601.32263218975	0.3190740679527181	8.180599608248759	4.809622359141248	0.5418941029967201	0.6089163117313007	0.03428408605696888	0.09679298808980037	0.32739855108382865	0.2628114121935736	0.14691711819055553	0.2628729185320414
1914000	-15608.169810326082	-15600.923587798063	-7.246222528020168	-15600.923587798063	0.31483463924701965	7.769334950000771	6.709433512968613	0.5418941029967201	0.6089163117313007	0.03428408605696888	0.11982535725846073	0.32739855108382865	0.2628114121935736	0.14691711819055553	0.2628729185320414
1915000	-15612.789576831403	-15605.455709922224	-7.33386690917878	-15605.455709922224	0.3297979621637157	7.084156542025001	3.3740413169358914	0.5940520126190457	0.6089163117313007	0.03428408605696888	0.11982535725846073	0.32739855108382865	0.2628114121935736	0.14691711819055553	0.2628729185320414
1916000	-15609.437636424977	-15602.146396706014	-7.291239718962943	-15602.146396706014	0.32866061929169615	6.859615012740007	3.183588931154188	0.4824069967762592	0.6089163117313007	0.03428408605696888	0.11982535725846073	0.32739855108382865	0.2628114121935736	0.14691711819055553	0.2628729185320414
1917000	-15608.053358951895	-15601.026193740956	-7.027165210937817	-15601.026193740956	0.3288692703283103	7.217059896164982	3.6085043146774134	0.4824069967762592	0.5898003722860602	0.03428408605696888	0.11982535725846073	0.32739855108382865	0.2628114121935736	0.14691711819055553	0.2628729185320414
1918000	-15608.786717310848	-15602.212771001768	-6.573946309078813	-15602.212771001768	0.3234624983267397	7.997862238487265	5.468508490576419	0.4824069967762592	0.5661159257594283	0.03428408605696888	0.1139595267907571	0.32739855108382865	0.2628114121935736	0.14691711819055553	0.2628729185320414
1919000	-15613.1527034641	-15605.815441798028	-7.337261666072508	-15605.815441798028	0.3351116516552213	7.398613501569581	5.201619606836754	0.4824069967762592	0.5661159257594283	0.042921436877691364	0.1139595267907571	0.33255372962171936	0.2628114121935736	0.14176193965266484	0.2628729185320414
1920000	-15609.98127612673	-15602.162412989825	-7.818863136905099	-15602.162412989825	0.31733580161311464	7.313334216156582	6.903561661854467	0.5394272897292668	0.5661159257594283	0.042921436877691364	0.1139595267907571	0.33255372962171936	0.2628114121935736	0.14176193965266484	0.2628729185320414
1921000	-15610.74498105008	-15602.480282207018	-8.264698843062144	-15602.480282207018	0.32416090013352766	6.929512775191879	7.34246385452652	0.5394272897292668	0.5661159257594283	0.042921436877691364	0.1139595267907571	0.33255372962171936	0.2628114121935736	0.14176193965266484	0.2628729185320414
1922000	-15607.853693414285	-15600.761333848057	-7.092359566227574	-15600.761333848057	0.32971775774293743	7.7582466133295975	4.532876616384881	0.49043831440423474	0.5661159257594283	0.054977840239396426	0.1139595267907571	0.33306519732022005	0.2628114121935736	0.14176193965266484	0.26236145083354073
1923000	-15613.18145392317	-15603.947748802842	-9.233705120327109	-15603.947748802842	0.32501593332073214	4.93908526591071	2.305027355665919	0.49043831440423474	0.5661159257594283	0.054977840239396426	0.1139595267907571	0.33306519732022005	0.2628114121935736	0.14176193965266484	0.26236145083354073
1924000	-15611.579930277374	-15604.05254340972	-7.5273868676535445	-15604.05254340972	0.3461674286994084	7.137938423910533	3.7684192665427356	0.49043831440423474	0.5661159257594283	0.054977840239396426	0.1139595267907571	0.33306519732022005	0.2627296943768418	0.14184365746939667	0.26236145083354073
1925000	-15611.576206490407	-15604.544355835573	-7.031850654834037	-15604.544355835573	0.32379117171332217	7.860790634709378	4.020223773013046	0.5766423172824926	0.5661159257594283	0.054977840239396426	0.1139595267907571	0.3202735451097489	0.24770154396496924	0.1546353096798678	0.2773896012454133
1926000	-15609.188863636367	-15601.723636979417	-7.4652266569498495	-15601.723636979417	0.3254900624737318	7.529727793426642	3.8998027670563653	0.5766423172824926	0.5661159257594283	0.06521524888130908	0.11040787685525523	0.32178575099796075	0.25217479855584984	0.1486498492007753	0.2773896012454133
1927000	-15611.1139696297	-15603.452713389066	-7.661256240633254	-15603.452713389066	0.32260076729181036	7.123158608786692	3.246867307692849	0.5614774340843355	0.5661159257594283	0.06521524888130908	0.11040787685525523	0.32178575099796075	0.25217479855584984	0.1486498492007753	0.2773896012454133
1928000	-15608.78717075364	-15600.99272297587	-7.794447777768856	-15600.99272297587	0.3260570970163134	7.009172621862667	3.309683356815145	0.5614774340843355	0.5661159257594283	0.06521524888130908	0.11040787685525523	0.32178575099796075	0.25217479855584984	0.1486498492007753	0.2773896012454133
1929000	-15613.028354588521	-15606.535032085065	-6.493322503456652	-15606.535032085065	0.31296952821926394	7.856644018928304	4.437890641504906	0.5614774340843355	0.5911421933625978	0.028459901228719046	0.11040787685525523	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1930000	-15615.024913251687	-15608.214265122606	-6.810648129080795	-15608.214265122606	0.3108061392901942	8.135759171960915	4.2367859789568545	0.5614774340843355	0.5911421933625978	0.055836324795259296	0.11040787685525523	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1931000	-15609.256110074813	-15602.123687112547	-7.132422962266021	-15602.123687112547	0.32973978244483426	7.860554912047835	4.328530345435051	0.5614774340843355	0.6060054731826185	0.055836324795259296	0.11040787685525523	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1932000	-15615.446550215984	-15608.305758327959	-7.140791888024685	-15608.305758327959	0.3350361088233642	7.669263657759215	5.318611201874755	0.5614774340843355	0.6121116044797892	0.055836324795259296	0.0727678782961241	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1933000	-15613.500177776921	-15607.85445657076	-5.6457212061622	-15607.85445657076	0.3253267420323176	7.835631702852741	4.118619641853784	0.5113343883653332	0.6121116044797892	0.02001601333407724	0.0727678782961241	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1934000	-15613.479863578574	-15606.146560357643	-7.3333032209304	-15606.146560357643	0.3370677753924607	7.319290264364556	5.192690529922803	0.5307666715819976	0.6121116044797892	0.05151845228455645	0.0727678782961241	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1935000	-15615.505372219066	-15606.428408636024	-9.076963583042485	-15606.428408636024	0.32427564679108517	6.397155797019527	7.824331213137699	0.5307666715819976	0.6121116044797892	0.0790360788652346	0.0727678782961241	0.3362507629991273	0.25273009636681637	0.1480945513898088	0.2629245892442467
1936000	-15614.733622931846	-15607.231230104026	-7.5023928278213665	-15607.231230104026	0.3187949194993679	7.930692067330736	4.235327382231496	0.5720430894279278	0.6121116044797892	0.0790360788652346	0.12258605303626774	0.31626752974569816	0.2727133296202455	0.1480945513898088	0.2629245892442467
1937000	-15613.899233961614	-15605.90183106947	-7.997402892143513	-15605.90183106947	0.33501456174307737	7.394267949328896	4.064036057550452	0.5720430894279278	0.6121116044797892	0.0790360788652346	0.12258605303626774	0.31626752974569816	0.2727133296202455	0.1480945513898088	0.2629245892442467
1938000	-15618.217695431971	-15610.302206583985	-7.915488847986023	-15610.302206583985	0.33560139740580575	7.609053399417435	5.291973137292385	0.4886695762657342	0.615610340028523	0.08071333879626189	0.12258605303626774	0.31626752974569816	0.2727133296202455	0.1480945513898088	0.2629245892442467
1939000	-15611.699979573918	-15606.084561329108	-5.615418244809066	-15606.084561329108	0.3155463194801825	8.053093125363409	4.403706739132117	0.4886695762657342	0.615610340028523	0.01399034600789703	0.12258605303626774	0.31626752974569816	0.2727133296202455	0.1480945513898088	0.2629245892442467
1940000	-15610.063228896239	-15602.740726570522	-7.322502325716379	-15602.740726570522	0.325236535873296	7.77749915722203	5.7489055352629945	0.4886695762657342	0.615610340028523	0.047462878260597516	0.12258605303626774	0.31626752974569816	0.2727133296202455	0.14497012832199616	0.26604901231205935
1941000	-15613.869379360041	-15606.747068946039	-7.122310414002716	-15606.747068946039	0.3249859855258647	8.057506817300894	5.844891760684274	0.4886695762657342	0.6552056492127408	0.047462878260597516	0.12258605303626774	0.31626752974569816	0.2727133296202455	0.14497012832199616	0.26604901231205935
1942000	-15615.62152295704	-15608.325523349587	-7.295999607454143	-15608.325523349587	0.33757752009269826	7.466532127034463	3.8568658295835685	0.4886695762657342	0.6552056492127408	0.047462878260597516	0.12258605303626774	0.32703689752306137	0.2727133296202455	0.14497012832199616	0.25527964453469615
1943000	-15612.554831002917	-15605.449056355112	-7.1057746478057835	-15605.449056355112	0.3255444839649442	7.6459715733738465	6.643252702258352	0.4886695762657342	0.6552056492127408	0.035806097397632304	0.09084297316572094	0.32703689752306137	0.2727133296202455	0.14497012832199616	0.25527964453469615
1944000	-15615.260208915284	-15608.70457530887	-6.555633606414108	-15608.70457530887	0.3391377758790592	7.82445886535282	4.588863449177307	0.4886695762657342	0.6552056492127408	0.035806097397632304	0.09084297316572094	0.32703689752306137	0.2727133296202455	0.14497012832199616	0.25527964453469615
1945000	-15606.891788861953	-15600.268969517696	-6.622819344256263	-15600.268969517696	0.33189259531330506	7.558432891118851	3.9002311954356617	0.4886695762657342	0.5617411602001791	0.035806097397632304	0.10292590651846201	0.3161206569881344	0.2727133296202455	0.14497012832199616	0.2661958850696231
